USD,AFN,ALL,DZD,ADF,ADP,AOA,AON,ARS,AMD,AWG,AUD,ATS,AZM,AZN,BSD,BHD,BDT,BBD,BYR,BEF,BZD,BMD,BTN,BOB,BAM,BWP,BRL,GBP,BND,BGN,BIF,XOF,XAF,XPF,KHR,CAD,CVE,KYD,CLP,CNY,COP,KMF,CDF,CRC,HRK,CUC,CUP,CYP,CZK,DKK,DJF,DOP,NLG,XEU,XCD,ECS,EGP,SVC,EEK,ETB,EUR,FKP,FJD,FIM,FRF,GMD,GEL,DEM,GHC,GHS,GIP,XAU,GRD,GTQ,GNF,GYD,HTG,HNL,HKD,HUF,ISK,INR,IDR,IRR,IQD,IEP,ILS,ITL,JMD,JPY,JOD,KZT,KES,KWD,KGS,LAK,LVL,LBP,LSL,LRD,LYD,LTL,LUF,MOP,MKD,MGA,MGF,MWK,MYR,MVR,MTL,MRO,MUR,MXN,MDL,MNT,MAD,MZM,MZN,MMK,ANG,NAD,NPR,NZD,NIO,NGN,KPW,NOK,OMR,PKR,XPD,PAB,PGK,PYG,PEN,PHP,XPT,PLN,PTE,QAR,ROL,RON,RUB,RWF,WST,STD,SAR,RSD,SCR,SLL,XAG,SGD,SKK,SIT,SBD,SOS,ZAR,KRW,ESP,LKR,SHP,SDD,SDP,SDG,SRD,SRG,SZL,SEK,CHF,SYP,TWD,TZS,THB,TOP,TTD,TND,TRL,TRY,TMM,UGX,UAH,UYU,AED,VUV,VEB,VND,YER,YUN,ZMK,ZWD
1,77.940238,103.33522,132.501434,5.51132,139.796722,628.148107,628.148107,92.425922,532.368488,1.799796,1.312638,11.561338,8500,1.7,1,0.37685,84.642726,2,26380.98912,33.893391,2.014027,1,74.969051,6.896231,1.643279,10.941626,5.689482,0.728311,1.341445,1.643279,1950.359576,551.131936,551.131936,100.261924,4044.661609,1.255447,92.644126,0.833333,711.001619,6.550434,3659.079385,413.348952,1997.994271,612.083414,6.361124,1,25,0.491744,21.876322,6.248867,177.71,56.84481,1.851547,0.840196,2.7,24840.5,15.697314,8.75,13.146198,41.487214,0.840196,0.728311,2.059934,4.995574,5.51132,51.190467,3.425176,1.643279,57743.691226,5.774369,0.728311,0.000576,286.296522,7.71103,9992.597011,209.019378,80.842038,24.037854,7.775482,300.05671,127.562606,74.969051,14619.93324,42105,1459.746109,0.661708,3.293842,1626.8448,147.554621,109.448282,0.709,433.338938,107.1829,0.301811,84.794001,9398.377576,0.590492,1507.5,14.598975,172.945353,4.513812,2.901026,33.893391,8.008746,51.778312,3803.3568,9150.23,785.149814,4.134751,15.397848,0.360696,359.899789,40.467648,20.149349,17.882798,2623.5,8.96284,62280.716489,62.280716,1408.8915,1.79,14.598975,119.455614,1.422138,34.959692,380.823309,135,8.495397,0.38495,152.732676,0.000378,1,3.534688,6247.362704,3.612706,48.58596,0.000843,3.806552,168.444018,3.639839,41342.93773,4.134294,77.39366,987.787828,2.53543,20793.012329,3.750339,98.762004,19.123352,10217.619298,0.03998,1.341445,25.311721,201.344383,7.983687,581.279752,14.598975,1124.761423,139.796722,201.14342,0.728311,38110.506349,2266.65,381.105064,14.154,14154,14.598975,8.566107,0.923988,512.795,28.454858,2318.250142,31.514558,2.282294,6.772629,2.762187,8167145.646448,8.167146,17529.109485,3640.15627,27.944316,44.012752,3.673105,113.14,218664639752119,23068.193607,250.363326,98.762004,5252.55,374.8
1,77.624604,103.236248,132.427157,5.503902,139.608577,630.72606,630.72606,92.596018,528.981034,1.799739,1.312052,11.545778,8500,1.7,1,0.376984,84.705304,2,26384.96489,33.847776,2.0147,1,75.267157,6.895468,1.641068,10.946804,5.72106,0.727646,1.341664,1.641068,1960.759834,550.390198,550.390198,100.126987,4046.796949,1.256586,92.519442,0.833333,710.930342,6.546918,3665.62417,412.792648,1997.982639,612.454511,6.350366,1,25,0.491082,21.793378,6.240498,177.71,56.949332,1.849054,0.839064,2.7,24840.5,15.69154,8.75,13.128506,41.362726,0.839064,0.727646,2.059755,4.98885,5.503902,51.128028,3.424914,1.641068,57764.785436,5.776478,0.727646,0.000576,285.91121,7.713572,9995.24958,209.242402,81.118646,24.068768,7.773454,300.839033,127.395819,75.267157,14638.802652,42105,1461.968946,0.660817,3.296408,1624.655318,147.704785,109.328756,0.709,433.725122,106.96895,0.301728,84.795041,9407.053102,0.589698,1507.5,14.561308,172.832851,4.515702,2.897122,33.847776,8.006658,51.727934,3796.138086,9150.23,785.728148,4.13478,15.405834,0.36021,359.720004,40.350294,20.127666,17.885604,2623.5,8.95442,61542.209137,61.54221,1409.343824,1.79,14.561308,119.814341,1.421966,35.06589,380.99191,135,8.497412,0.384982,152.897376,0.000372,1,3.529128,6243.990024,3.620665,48.563036,0.000856,3.821552,168.217318,3.64099,41296.796216,4.12968,76.803602,980.325864,2.537082,20944.402571,3.750314,98.741808,18.793596,10224.964583,0.039828,1.341664,25.277656,201.073404,7.98377,581.947654,14.561308,1123.828743,139.608577,201.517818,0.727646,38176.085074,2266.65,381.76085,14.154,14154,14.561308,8.552699,0.922832,512.795,28.464493,2318.953474,31.530298,2.277473,6.778558,2.748388,8141621.488492,8.141622,17537.068482,3628.422772,28.03944,44.106051,3.673136,113.14,227145186357223,23070.388052,250.339243,98.741808,5252.55,374.8
1,77.697159,102.95346,132.331022,5.48114,139.0312,637.058864,637.058864,92.647283,523.12481,1.8,1.299707,11.498028,8500,1.7,1,0.37699,84.701986,2,26259.620006,33.707792,2.014781,1,75.161984,6.89527,1.63428,10.939258,5.697494,0.725842,1.336744,1.63428,1964.005912,548.113955,548.113955,99.712892,4046.441675,1.25362,92.13681,0.833333,708.177214,6.53377,3665.02017,411.085466,1997.193056,612.571939,6.326162,1,25,0.489052,21.669729,6.214602,177.71,56.949267,1.841408,0.835594,2.7,24840.5,15.681964,8.75,13.07421,41.416818,0.835594,0.725842,2.052256,4.968218,5.48114,51.090732,3.436646,1.63428,57810.078849,5.781008,0.725842,0.000574,284.72877,7.714028,10002.89365,209.161342,81.123,24.064419,7.768111,299.862144,126.747326,75.161984,14625.684362,42105,1461.684594,0.658084,3.285532,1617.936248,148.122018,108.93409,0.709,432.060316,106.833853,0.301558,84.796078,9409.486962,0.587259,1507.5,14.454816,172.644712,4.514849,2.88514,33.707792,8.001154,51.637111,3793.667112,9150.23,785.890567,4.128918,15.412642,0.35872,358.952093,40.692626,20.076138,17.912626,2623.5,8.93884,61727.486122,61.727486,1409.379476,1.79,14.454816,119.885908,1.405752,35.045346,381.287906,135,8.423688,0.384992,152.85028,0.000372,1,3.519326,6257.764342,3.624981,48.508592,0.000852,3.808766,167.521624,3.641014,41150.225632,4.115022,75.793962,981.433539,2.532126,20864.486754,3.750378,98.435041,16.977246,10225.00014,0.039366,1.336744,25.173115,200.241828,7.98618,581.563252,14.454816,1116.856936,139.0312,201.49994,0.725842,38112.980334,2266.65,381.129804,14.154,14154,14.454816,8.47924,0.92151,512.795,28.441072,2318.95518,31.374083,2.275076,6.783402,2.746698,8092005.356353,8.092006,17532.810502,3617.825819,27.99847,44.197194,3.673102,113.14,233119731433027,23077.421474,250.323886,98.435041,5252.55,374.8
1,77.840505,102.865684,132.301262,5.47857,138.966012,645.27618,645.27618,92.690724,520.221444,1.800106,1.291732,11.492638,8500,1.7,1,0.376968,84.702518,2,26116.685456,33.691988,2.014722,1,74.990318,6.8975,1.633514,10.907546,5.637077,0.725516,1.335192,1.633514,1960.0956,547.856959,547.856959,99.66614,4046.941726,1.252138,92.09361,0.833333,704.964476,6.528221,3638.495914,410.892719,1996.81441,612.570359,6.31788,1,25,0.488822,21.65931,6.211508,177.71,56.958268,1.840544,0.835202,2.7,24840.5,15.67877,8.75,13.06808,41.461863,0.835202,0.725516,2.041274,4.965888,5.47857,51.032361,3.447358,1.633514,57804.59707,5.78046,0.725516,0.000571,284.595268,7.713703,10002.131873,209.073032,81.115335,24.063958,7.767081,299.820108,126.72467,74.990318,14599.900054,42105,1461.343197,0.657776,3.280562,1617.17764,148.611303,108.78302,0.709,431.618778,106.976416,0.3015,84.790119,9410.724833,0.586984,1507.5,14.275232,172.631488,4.508898,2.883788,33.691988,8.000094,51.564566,3793.037886,9150.23,785.963658,4.125652,15.394458,0.358552,358.395226,40.876554,20.001871,17.867669,2623.5,8.934134,61673.120994,61.673121,1409.305916,1.79,14.275232,119.793658,1.396082,35.06146,380.85118,135,8.387874,0.384958,152.775258,0.000368,1,3.527544,6269.097096,3.628342,48.451661,0.00084,3.803044,167.443078,3.640904,41142.537788,4.114254,76.456584,985.402321,2.520032,20730.934592,3.75051,98.232746,14.608366,10226.913773,0.038948,1.335192,25.161312,200.147939,7.97681,581.339529,14.275232,1116.406588,138.966012,201.338414,0.725516,38059.212962,2266.65,380.59213,14.154,14154,14.275232,8.458618,0.92265,512.795,28.362756,2318.587593,31.225785,2.264228,6.785508,2.749095,8059034.841686,8.059035,17540.387206,3618.512717,27.980078,44.231347,3.673097,113.14,232412400958164,23073.81028,250.341006,98.232746,5252.55,374.8
1,77.811911,102.84297,132.256747,5.477871,138.948286,648.873245,648.873245,92.748044,521.679898,1.8,1.292268,11.491172,8500,1.7,1,0.377,84.706366,2,26017.493606,33.68769,2.014794,1,74.590814,6.901738,1.633306,10.88313,5.610617,0.724936,1.33441,1.633306,1958.700147,547.787077,547.787077,99.653428,4046.828617,1.251746,92.081862,0.833333,700.415482,6.523294,3607.595218,410.840308,1997.159434,612.693241,6.318771,1,25,0.48876,21.645849,6.210358,177.71,56.948449,1.84031,0.835096,2.7,24840.5,15.679669,8.75,13.066414,41.566192,0.835096,0.724936,2.036598,4.965256,5.477871,51.038332,3.431266,1.633306,57797.628828,5.779763,0.724936,0.000564,284.558968,7.714004,10002.724316,209.08682,81.430124,24.06831,7.769776,301.186073,126.648132,74.590814,14551.34041,42105,1462.021366,0.657692,3.279476,1616.971362,148.659897,108.816032,0.709,430.721026,107.364158,0.301478,84.791606,9411.845163,0.586908,1507.5,14.26275,172.604168,4.504362,2.88342,33.68769,8.002868,51.485418,3789.294986,9150.23,786.152766,4.126658,15.39336,0.358507,359.070166,40.569254,19.93882,17.878165,2623.5,8.939632,61677.7,61.6777,1409.365148,1.79,14.26275,119.505341,1.397944,35.071156,381.206536,135,8.377106,0.385014,152.960122,0.000362,1,3.533284,6306.091029,3.628512,48.376929,0.000832,3.797792,167.42172,3.640945,41138.535129,4.113854,75.888686,986.781134,2.523123,20662.348322,3.7507,98.097509,14.676396,10228.168693,0.038515,1.33441,25.158103,200.122409,7.982665,581.677324,14.26275,1115.962137,138.948286,195.928048,0.724936,38093.261563,2266.65,380.932616,14.154,14154,14.26275,8.441953,0.920491,512.795,28.33135,2318.746358,31.22238,2.26441,6.784331,2.752228,8062957.230753,8.062957,17534.569798,3618.642196,28.006417,44.176238,3.673142,113.14,237381406632653,23069.945384,250.37303,98.097509,5252.55,374.8
1,77.599975,102.79,132.2275,5.474429,138.860978,650.911,650.911,92.793425,522.199975,1.8,1.292716,11.483951,8500,1.7,1,0.377036,84.703409,2,25966.73562,33.666522,2.014949,1,74.602,6.903746,1.63228,10.879882,5.5881,0.72247,1.33427,1.63228,1968.5,547.442879,547.442879,99.590811,4046.975,1.25084,92.024003,0.833333,702.775,6.5209,3602.8525,410.58216,1996,612.802806,6.31735,1,25,0.488453,21.6503,6.205865,177.71,56.9375,1.839153,0.834572,2.7,24840.5,15.6781,8.75,13.058203,41.562375,0.834572,0.72247,2.038812,4.962136,5.474429,51.0625,3.425,1.63228,57800,5.78,0.72247,0.000563,284.380166,7.71477,10000.975,209.109543,81.718874,24.07575,7.77152,301.585,126.42,74.602,14524.45,42105,1462.5,0.657278,3.278895,1615.95535,148.659032,108.7995,0.709,430.25399,107.49975,0.30144,84.8,9411.025,0.58654,1507.5,14.30615,172.572475,4.5049,2.881608,33.666522,8.004666,51.425726,3784.35,9150.23,786.7475,4.126,15.38,0.358282,359.24975,40.4,19.9199,17.89591,2623.5,8.9424,61677.7,61.6777,1409.498644,1.79,14.30615,119.257114,1.399532,35.08475,380.5,135,8.371305,0.385002,153.025,0.00036,1,3.534473,6338.859808,3.631225,48.4075,0.00083,3.78975,167.316522,3.6408,41109,4.1109,75.6091,977.9975,2.523123,20774.975,3.75061,98.038662,13.970298,10225,0.038514,1.33427,25.142295,199.996664,7.996834,581.075,14.30615,1116.65,138.860978,192.9984,0.72247,38150,2266.65,381.5,14.154,14154,14.30615,8.43532,0.919985,512.795,28.2658,2318.985,31.195,2.263383,6.783389,2.74815,8077540,8.07754,17549.875,3618.464496,28.019686,44.204578,3.6732,113.14,237881685125000,23068,250.3725,98.038662,5252.55,374.8
1,77.594796,102.788722,132.227754,5.474958,138.874392,650.911,650.911,92.801056,522.14769,1.8,1.292942,11.485061,8500,1.7,1,0.377054,84.714428,2,25969.251664,33.669774,2.015186,1,74.602,6.904927,1.632438,10.876176,5.588115,0.722552,1.334303,1.632438,1968.5,547.49576,547.49576,99.60043,4046.975,1.250895,92.032892,0.833333,702.77724,6.520906,3604.05102,410.62182,1996,612.898126,6.317282,1,25,0.4885,21.651443,6.206508,177.71,56.936985,1.83933,0.834652,2.7,24840.5,15.680354,8.75,13.059464,41.58575,0.834652,0.722552,2.038623,4.962614,5.474958,51.0625,3.425,1.632438,57800.348598,5.780035,0.722552,0.000563,284.407637,7.715804,10000.975,209.134433,81.718874,24.074426,7.771482,301.585926,126.421785,74.602,14525.139239,42105,1462.293716,0.657342,3.278889,1616.111446,148.686348,108.795158,0.709,430.288894,107.508572,0.30144,84.8,9413.178419,0.586596,1507.5,14.307626,172.573035,4.5048,2.881886,33.669774,8.004626,51.426993,3786.010738,9150.23,786.785111,4.126008,15.38,0.358316,359.261607,40.399406,19.92089,17.901032,2623.5,8.941996,61677.7,61.6777,1409.65879,1.79,14.307626,119.221375,1.399816,35.08475,380.5,135,8.372314,0.385016,153.055749,0.00036,1,3.534636,6340.589256,3.631056,48.40048,0.00083,3.790432,167.332684,3.640988,41108.896693,4.11089,75.615312,979.339896,2.523474,20757.960283,3.75061,98.043636,13.970923,10225,0.038517,1.334303,25.144724,200.015982,7.996834,581.075,14.307626,1116.65,138.874392,193.009201,0.722552,38150,2266.65,381.5,14.154,14154,14.307626,8.436818,0.920018,512.795,28.26612,2319.170007,31.197352,2.26349,6.78436,2.74815,8077442.17242,8.077442,17547.514073,3618.610757,28.018889,44.201256,3.6732,113.14,237881684859448,23068,250.3725,98.043636,5252.55,374.8
1,77.669116,102.573132,132.340676,5.461778,138.540076,651.125539,651.125539,92.85647,522.30885,1.800196,1.289756,11.457412,8500,1.7,1,0.377246,84.887152,2,25969.608976,33.58872,2.01892,1,74.880934,6.919212,1.628507,10.831772,5.57638,0.71853,1.331488,1.628507,1963.612116,546.177758,546.177758,99.36066,4053.290762,1.251126,91.811339,0.833333,701.797028,6.514302,3617.260108,409.633318,1986.610535,614.337622,6.301962,1,25,0.487324,21.584296,6.19192,177.71,56.95765,1.834903,0.832642,2.7,24840.5,15.695294,8.75,13.028026,41.762292,0.832642,0.71853,2.037982,4.950668,5.461778,51.067405,3.431452,1.628507,57782.614809,5.778262,0.71853,0.000563,283.722974,7.729531,9999.615165,209.535769,81.829374,24.085543,7.76823,300.648222,126.24722,74.880934,14535.962518,42105,1462.205048,0.655759,3.268077,1612.220934,150.520039,108.287622,0.709,430.948223,107.851094,0.301334,84.796188,9437.354761,0.585184,1507.5,14.24848,172.58666,4.506264,2.874948,33.58872,8.001277,51.40506,3797.644308,9150.23,787.643194,4.125464,15.403114,0.357454,359.51284,40.395022,19.856704,17.939218,2623.5,8.933823,61677.7,61.6777,1412.23388,1.79,14.24848,119.237074,1.39491,35.002756,380.601207,135,8.32749,0.385192,153.296782,0.000356,1,3.53893,6431.223985,3.637292,48.386362,0.000826,3.78797,166.929858,3.643764,40994.285204,4.099428,76.221442,998.120099,2.527007,20505.27932,3.750552,97.835362,14.132962,10220.538775,0.038628,1.331488,25.084192,199.534478,7.994784,581.493992,14.24848,1115.970432,138.540076,191.657952,0.71853,38167.65335,2266.65,381.676534,14.154,14154,14.24848,8.417306,0.916744,512.795,28.176846,2320.692488,31.221646,2.26717,6.800136,2.744364,8084911.41953,8.084912,17513.664348,3623.429051,28.038267,44.198472,3.673146,113.14,237241362390578,23076.208378,250.3806,97.835362,5252.55,374.8
1,77.64922,102.285247,132.349562,5.445116,138.117459,653.824231,653.824231,92.944578,522.054483,1.800168,1.288076,11.422462,8500,1.7,1,0.376979,84.83507,2,25893.386616,33.486258,2.016219,1,75.141894,6.907739,1.62354,10.82093,5.546024,0.715944,1.328286,1.62354,1968.524692,544.511642,544.511642,99.05756,4049.885176,1.254562,91.531268,0.833333,698.930482,6.498906,3632.203279,408.383732,1975.007754,613.877891,6.286824,1,25,0.485838,21.523253,6.172964,177.71,56.955476,1.829306,0.830102,2.7,24840.5,15.697886,8.75,12.988284,41.599512,0.830102,0.715944,2.033125,4.935566,5.445116,51.085318,3.445524,1.62354,57743.15781,5.774316,0.715944,0.000564,282.857477,7.719332,9950.563588,209.31956,82.156826,24.074306,7.763556,299.768576,125.945521,75.141894,14522.044767,42105,1462.018546,0.653759,3.253544,1607.302851,150.652863,108.226568,0.709,430.512283,108.065306,0.301198,84.797179,9431.776518,0.5834,1507.5,14.266981,172.569066,4.497555,2.866178,33.486258,7.996462,51.247852,3783.570472,9150.23,787.993864,4.115602,15.427193,0.356363,359.522663,40.812213,19.878436,17.971212,2623.5,8.917128,61677.7,61.6777,1410.358474,1.79,14.266981,119.462998,1.389948,35.064239,380.602238,135,8.309552,0.384999,153.037334,0.00036,1,3.525314,6423.607688,3.67016,48.334136,0.000832,3.779464,166.420638,3.640963,40901.63023,4.090163,76.563765,988.673589,2.51901,20551.244349,3.750318,97.518523,14.164668,10205.92448,0.038648,1.328286,25.007672,198.925798,7.990842,581.878994,14.266981,1114.845408,138.117459,190.95466,0.715944,38184.675926,2266.65,381.84676,14.154,14154,14.266981,8.410092,0.915264,512.795,28.099674,2318.524822,31.252938,2.265687,6.797002,2.738774,8109684.200466,8.109684,17507.513134,3621.5579,28.024988,44.23971,3.673116,113.14,237293905109198,23073.837187,250.403544,97.518523,5252.55,374.8
1,77.643497,102.370786,132.487596,5.454918,138.36606,658.091941,658.091941,92.983952,522.04967,1.799535,1.29325,11.443021,8500,1.7,1,0.376993,84.838544,2,25930.661975,33.54653,2.015387,1,75.457977,6.904028,1.626462,10.818202,5.569355,0.71791,1.32921,1.626462,1967.926095,545.491723,545.491723,99.235856,4050.724932,1.25585,91.696018,0.833333,697.204758,6.494892,3636.744348,409.118792,1997,613.982715,6.299776,1,25,0.486712,21.533377,6.183975,177.71,56.958378,1.832598,0.831597,2.7,24840.5,15.688526,8.75,13.011662,41.416696,0.831597,0.71791,2.038366,4.94445,5.454918,51.065121,3.451904,1.626462,57775.543955,5.777554,0.71791,0.00056,283.3666,7.715522,9931.635656,209.266058,82.820342,24.062005,7.763048,301.100426,125.722846,75.457977,14536.205734,42105,1461.815412,0.654936,3.260063,1610.195878,150.6286,108.071436,0.709,431.64022,108.311798,0.301202,84.795096,9426.300352,0.58445,1507.5,14.27694,172.528736,4.494455,2.871337,33.54653,7.995939,51.265145,3789.040858,9150.23,787.983116,4.119427,15.419796,0.357004,359.686604,40.624854,19.917404,17.989184,2623.5,8.924608,61677.7,61.6777,1409.799722,1.79,14.27694,119.672373,1.390904,35.1007,381.861114,135,8.35987,0.385006,153.162157,0.000354,1,3.519274,6441.278823,3.69738,48.416276,0.000831,3.787468,166.720184,3.64104,40968.209324,4.096821,76.745178,984.552454,2.523427,20527.65917,3.750318,97.723549,13.970267,10201.919849,0.038189,1.32921,25.052684,199.28385,7.996132,581.712585,14.27694,1117.970165,138.36606,191.494228,0.71791,38180.818872,2266.65,381.808188,14.154,14154,14.27694,8.433376,0.916981,512.795,28.085884,2318.824518,31.31621,2.265259,6.794935,2.73928,8162493.237465,8.162494,17519.128364,3616.398802,28.099632,44.263337,3.673128,113.14,246664534553592,23074.051639,250.410955,97.723549,5252.55,374.8
1,77.619913,102.363595,132.910598,5.453056,138.318838,657.795247,657.795247,93.006928,522.22319,1.80025,1.293162,11.439116,8500,1.7,1,0.37692,84.833471,2,25929.628052,33.535082,2.015278,1,75.14537,6.903992,1.625906,10.807894,5.521638,0.720171,1.328483,1.625906,1968.08756,545.305557,545.305557,99.201989,4051.675787,1.250025,91.664724,0.833333,702.136115,6.489322,3623.67292,408.979168,1996.654282,614.270085,6.296161,1,25,0.486546,21.496946,6.18186,177.71,56.92938,1.831972,0.831313,2.7,24840.5,15.68936,8.75,13.007222,41.534038,0.831313,0.720171,2.036936,4.942762,5.453056,51.05037,3.452953,1.625906,57790.601119,5.77906,0.720171,0.000559,283.269892,7.715079,9932.981599,209.198762,83.077628,24.077121,7.760463,301.983368,125.527944,75.14537,14537.642846,42105,1461.503851,0.654712,3.262035,1609.64635,150.641734,108.027742,0.709,432.151067,108.490842,0.30121,84.796389,9418.837448,0.58425,1507.5,14.285632,172.513519,4.497134,2.870357,33.535082,7.993277,51.215099,3789.401923,9150.23,789.349974,4.112274,15.411606,0.356882,359.674342,40.478218,19.916098,17.969845,2623.5,8.924042,61677.7,61.6777,1409.792352,1.79,14.285632,119.656758,1.392888,35.109497,380.910076,135,8.345144,0.385004,153.387925,0.00035,1,3.51915,6448.375673,3.727562,48.394374,0.000826,3.789667,166.663286,3.641012,40951.395992,4.09514,76.018991,985.279954,2.520848,20565.162622,3.750282,97.665287,13.951934,10203.643663,0.038,1.328483,25.044134,199.215838,7.994064,581.99423,14.285632,1118.13345,138.318838,193.419296,0.720171,38171.23842,2266.65,381.712384,14.154,14154,14.285632,8.416497,0.916712,512.795,28.090732,2318.607147,31.355756,2.263322,6.791858,2.744842,8277540.516446,8.27754,17543.216284,3609.061664,28.07165,44.210096,3.673097,113.14,248145217143136,23071.409012,250.422767,97.665287,5252.55,374.8
1,77.707326,102.23326,132.866761,5.439583,137.97711,656.414,656.414,93.098133,522.080451,1.80035,1.292611,11.410854,8500,1.7,1,0.376996,84.806438,2,25734.482812,33.45223,2.015476,1,75.000698,6.904533,1.62189,10.805534,5.463164,0.721129,1.327756,1.62189,1962.485326,543.958333,543.958333,98.956902,4052.542166,1.248428,91.438258,0.833333,709.615037,6.494498,3634.659354,407.96875,1995.733564,614.390188,6.278593,1,25,0.485344,21.430792,6.166396,177.71,56.906626,1.827446,0.829259,2.7,24840.5,15.699468,8.75,12.975086,41.795224,0.829259,0.721129,2.042936,4.930551,5.439583,51.092704,3.45,1.62189,57824.186564,5.782418,0.721129,0.000561,282.57005,7.71572,9930.776142,209.185162,83.343441,24.073988,7.760922,301.499326,125.322832,75.000698,14531.15638,42105,1461.564172,0.653095,3.25655,1605.66958,150.927227,107.89007,0.709,431.023762,108.535474,0.301142,84.792021,9419.316114,0.582806,1507.5,14.286432,172.491004,4.496254,2.863266,33.45223,7.99375,51.183544,3781.943422,9150.23,790.635768,4.11008,15.405957,0.356001,359.765908,40.53257,19.866892,17.92718,2623.5,8.913967,61677.7,61.6777,1409.321973,1.79,14.286432,119.462348,1.3923,35.088161,381.018816,135,8.323162,0.385016,153.612614,0.00035,1,3.520544,6452.80632,3.765473,48.335696,0.000818,3.782898,166.25153,3.64105,40840.14269,4.084014,75.108144,988.123495,2.52759,20524.246108,3.750232,97.497514,13.94524,10214.701068,0.038329,1.327756,24.98226,198.723658,7.985286,581.980842,14.286432,1116.91234,137.97711,194.503248,0.721129,38183.289938,2266.65,381.8329,14.154,14154,14.286432,8.406644,0.915362,512.795,28.080346,2318.687944,31.403557,2.261024,6.793224,2.737006,8356122.617082,8.356122,17541.260038,3605.438754,27.958059,44.172843,3.67313,113.14,250831085974986,23069.018252,250.420505,97.497514,5252.55,374.8
1,77.599975,101.9,132.755358,5.422432,137.54206,656.414,656.414,93.1443,521.889975,1.8005,1.290872,11.374876,8500,1.7,1,0.377041,84.788282,2,25597.272456,33.346754,2.015838,1,74.912,6.905466,1.616776,10.807166,5.47575,0.720684,1.32681,1.616776,1959,542.243198,542.243198,98.644885,4053.475,1.24759,91.149948,0.833333,713.4,6.4954,3629.2625,406.682399,1997,614.50677,6.2582,1,25,0.483814,21.344,6.14644,177.71,56.8975,1.821684,0.826644,2.7,24840.5,15.7,8.75,12.934174,41.784975,0.826644,0.720684,2.050602,4.915004,5.422432,51.1025,3.45,1.616776,57806.5,5.78065,0.720684,0.000562,281.679088,7.717032,9930.975,209.226646,83.499724,24.0849,7.759405,300.28,124.99,74.912,14537.825,42105,1462.5,0.651035,3.255875,1600.606805,151.18083,107.8665,0.709,430.451209,108.52975,0.301065,84.786,9418.65,0.580969,1507.5,14.286,172.474975,4.494625,2.854238,33.346754,7.992187,51.145575,3785.275,9150.23,792.4975,4.1095,15.405,0.354878,359.79975,40.398888,19.831,17.904396,2623.5,8.9013,61677.7,61.6777,1408.93226,1.79,14.286,119.427691,1.389053,35.14225,381,135,8.29393,0.385036,153.7425,0.00035,1,3.520894,6457.027272,3.784,48.2715,0.000811,3.7656,165.727328,3.64125,40690.75,4.069075,74.8721,985.4975,2.52759,20499.975,3.75013,97.342726,13.945916,10234,0.038456,1.32681,24.90349,198.09707,7.980892,581.375,14.286,1115.095,137.54206,194.54801,0.720684,38150,2266.65,381.5,14.154,14154,14.286,8.38652,0.913725,512.795,28.0468,2318.825,31.4045,2.256073,6.795032,2.73375,8396965,8.396965,17524.875,3604.941184,27.924215,44.150034,3.6732,113.14,253855008725000,23071,250.3975,97.342726,5252.55,374.8
1,77.624398,101.9,132.755358,5.422644,137.547448,656.414,656.414,93.146876,521.825292,1.8005,1.290845,11.375321,8500,1.7,1,0.377041,84.788282,2,25597.272456,33.34806,2.015838,1,74.912,6.905466,1.616839,10.805682,5.475781,0.720687,1.326877,1.616839,1959,542.26444,542.26444,98.648749,4053.475,1.247652,91.153518,0.833333,713.4,6.4954,3629.260546,406.69833,1997,614.50677,6.258125,1,25,0.483832,21.34731,6.146758,177.71,56.8975,1.821756,0.826677,2.7,24840.5,15.700818,8.75,12.934682,41.784975,0.826677,0.720687,2.050506,4.915197,5.422644,51.1025,3.45,1.616839,57806.5,5.78065,0.720687,0.000562,281.690123,7.715705,9930.975,209.207751,83.499724,24.0849,7.75955,300.330252,124.991615,74.912,14537.463941,42105,1462.5,0.651061,3.255875,1600.669507,151.18083,107.871868,0.709,430.451209,108.528521,0.301065,84.786,9418.65,0.580992,1507.5,14.284349,172.47527,4.494625,2.85435,33.34806,7.992336,51.145796,3785.275,9150.23,792.4975,4.1095,15.405,0.354892,359.79975,40.398904,19.832958,17.904396,2623.5,8.901406,61677.7,61.6777,1408.945084,1.79,14.284349,119.427691,1.389162,35.14225,381.000513,135,8.29496,0.385036,153.7425,0.00035,1,3.52073,6457.027272,3.784,48.271248,0.000811,3.765366,165.73382,3.64125,40692.635994,4.069264,74.875488,985.4975,2.527085,20499.975,3.75015,97.342726,13.945916,10234,0.038461,1.326877,24.904466,198.10483,7.980892,581.375,14.284349,1115.095146,137.547448,194.54801,0.720687,38150,2266.65,381.5,14.154,14154,14.284349,8.386587,0.913723,512.795,28.046768,2318.825448,31.406429,2.256642,6.795032,2.73375,8400651.055248,8.400651,17525.168457,3604.941184,27.924215,44.150034,3.6732,113.14,253918040589823,23071,250.3975,97.342726,5252.55,374.8
